5	114.3981	70.35343	256.1639	274.5958	130.0852	155.3645	-99	-99	-99	-99	-99
6	81.71124	77.03654	91.3204	97.11132	63.54311	-99	-99	-99	-99	-99	-99
12	57.07832	121.6461	78.4214	90.40031	116.9518	110.3248	61.54544	38.9598	35.47473	-9.758336	114.5965
15	82.73344	55.80628	23.70937	32.21941	53.6838	29.14714	104.0453	-99	-99	-99	-99
16	-99	-99	-99	-99	-99	1.906812	11.60527	-99	-99	-99	-99
18	58.75353	30.58524	24.44593	21.03781	55.05821	41.30895	52.56245	17.23493	-13.87142	55.04593	12.51974
19	-99	-99	-99	-99	-99	185.5715	233.1874	260.035	-99	-99	-99
22	41.5458	28.34924	4.226734	16.8496	15.30745	-3.709638	22.93307	.6061403	-9.821997	-20.67668	1.817207
24	-99	-99	-99	-99	-99	-99	213.4941	355.2715	103.912	62.60362	246.2096
27	54.52674	30.42209	26.95819	-99	-99	-99	38.40577	-99	-99	19.52192	40.67588
29	38.25359	41.15519	27.0799	29.08247	20.30196	29.02148	49.34072	23.97701	20.71935	-10.85455	40.27925
33	25.64326	-99	9.778171	24.28172	37.99779	20.26251	25.09952	22.8239	.6044429	19.82813	53.17554
35	-99	-99	-99	-99	-99	-99	-99	-99	3.560239	114.6035	126.8804
37	-99	-99	-99	-99	44.0999	-99	-99	20.31874	2.439241	-99	-99
42	122.6236	133.6864	143.8141	135.8705	131.0299	62.23484	128.1805	113.7752	8.656971	122.1077	162.0958
43	28.89408	16.0055	36.82478	34.50678	10.35954	18.15373	-99	-99	-99	-99	-99
45	63.21968	75.79763	43.83706	17.46554	39.43462	63.52585	52.24146	46.43576	-17.57427	-1.919476	104.7483
46	-99	-99	10.10046	7.619369	7.312315	5.364379	9.217501	3.758016	.2332658	7.294344	-99
53	515.7753	363.2029	488.6212	549.8084	376.6181	-99	-99	-99	-99	-99	-99
55	-99	-99	39.8981	48.97064	-99	-99	-99	-99	-99	-99	-99
61	64.52716	74.99531	76.57668	57.28998	76.41647	55.55508	94.52673	102.218	32.89927	50.87438	76.80956
62	63.7234	61.79319	24.37258	18.7345	61.14379	-29.23996	90.94535	19.90763	-60.5164	23.37899	107.8049
64	95.68315	-99	58.46429	43.97832	47.11332	-15.1529	-99	-99	-99	-99	-99
67	171.8214	-32.19936	-5.969958	92.34114	40.70859	-30.94187	60.76187	-1.285121	-83.63347	24.65857	-10.50824
68	15.86043	22.05167	9.343863	19.21796	13.91138	9.246832	33.07226	9.631919	-1.15517	8.586313	23.54994
69	71.1002	60.41525	-99	-99	-99	-99	-99	-99	-99	-99	-99
70	-99	13.44144	-99	8.447973	10.03549	1.610263	21.60309	-99	-99	-99	-99
71	236.45	67.27917	42.2212	208.5476	-9.506504	37.93935	98.12393	-3.404857	-85.2648	-99	180.8736
72	-99	-99	-99	-99	99.16572	-99	141.6302	125.4871	95.98367	-99	-99
73	191.2591	157.1348	152.8715	-99	-99	-99	-99	-99	-99	-99	-99
75	51.14775	20.11904	47.24597	33.39089	35.98758	30.05353	46.23664	27.44286	-15.38866	-.7910441	45.71144
77	174.5267	178.8336	122.394	83.49019	99.29874	10.68496	94.72237	188.9725	28.09966	160.2726	100.0566
78	-99	-99	70.92378	52.17801	78.37103	39.00301	66.12231	39.76824	6.591815	45.15911	75.01832
79	-99	-99	-99	-99	-99	-99	625.2939	449.485	253.744	-99	-99
82	61.78173	73.32112	88.40854	50.41954	89.0308	55.17469	109.0004	-99	-99	51.15914	-99
89	-99	-99	-99	-99	-99	-99	-99	-99	-99	-4.918289	2.020066
90	126.2873	61.41377	-99	59.81313	115.0099	-99	-99	-99	-99	-99	-99
92	105.2178	-99	-99	-99	234.8775	118.237	242.8173	194.5793	-99	73.98518	266.3709
94	-99	-99	-99	-99	34.49597	16.10192	36.53801	-99	-99	-99	-99
95	204.9765	285.8935	280.5172	-99	-99	-99	-99	-99	-99	-99	-99
96	-99	-99	-99	-99	-99	-99	-99	15.7613	-2.674151	-99	-99
99	30.37897	28.08383	19.08734	62.67816	16.6631	2.711384	23.32374	31.97698	-99	-99	-99
102	40.341	50.23251	39.53611	42.41062	23.52597	44.60804	66.8112	61.96756	14.86931	29.93469	105.6057
103	96.81857	153.1629	-99	191.2849	101.9333	-99	-99	-99	-99	-99	-99
105	-99	-99	-99	-99	-99	-99	110.8165	93.82261	54.62935	-99	42.45887
106	-99	-99	-99	-99	-99	-99	-99	65.6245	28.20737	100.1271	50.13776
107	-99	-99	19.0635	33.49171	20.10639	11.92377	-99	-99	-99	-99	-99
113	205.9025	325.4886	206.5121	411.2192	317.9799	233.7926	289.6702	439.2523	107.4244	270.4594	-99
116	6.558264	17.81513	6.774898	-99	-99	-99	-99	-99	-99	-99	-99
125	-99	-99	-99	44.30728	41.57103	-99	-99	-99	-99	-99	-99
127	-99	28.50955	25.33667	26.61331	19.68153	9.945807	28.82398	18.62453	-99	-99	-99
128	225.4925	46.13601	118.074	146.9427	130.8759	39.3314	-99	-99	-99	-99	-99
129	49.59198	40.89056	16.25655	48.42729	-99	-99	-99	-99	-99	-99	-99
130	91.89581	97.10992	42.4619	61.70734	28.60921	15.85581	59.0299	58.30375	13.23379	56.93158	28.9838
133	9.218358	-99	.2328513	20.47034	-99	-99	-99	-99	-99	-99	-99
136	7.613967	2.610195	6.441675	-99	-99	-99	-99	-99	-99	-99	-99
137	-99	-99	-99	294.2898	343.8056	52.28234	-99	-99	-99	-99	-99
139	48.8021	46.12881	45.00234	-99	30.81544	2.678803	38.50853	-99	-99	-99	-99
140	-99	8.124813	4.92596	-99	-99	-99	-99	-99	-99	-99	-99
142	9.279371	19.00755	36.43473	18.6486	28.59939	5.757373	16.04296	9.909648	-99	3.368293	14.14068
143	463.9991	-99	-99	-99	-99	-99	-99	-99	106.0611	-99	-99
144	15.90816	24.3916	40.79745	-99	-99	-99	-99	-99	-99	-99	-99
145	58.35609	55.22925	33.60516	-99	-99	-99	-99	-99	-99	-99	-99
146	19.4291	44.60399	108.19	27.4664	50.34483	17.1634	59.11679	39.9219	-99	-35.32079	-99
147	130.2844	80.42582	-99	-99	127.208	48.85138	138.2096	-99	-99	-99	-99
148	68.35481	9.27471	66.25591	71.42899	38.33669	-20.04773	79.92249	41.49739	-.7590762	95.73497	86.90801
149	-99	-99	-99	-99	-99	-99	-99	280.7841	26.85767	103.5767	-99
151	-99	25.54657	-9.56269	25.83166	25.18585	-99	-99	-99	-99	-99	-99
153	52.04175	-99	41.6885	-99	-99	-99	-99	-99	-99	-99	-99
154	-99	-99	-99	-6.682092	-1.361657	2.885051	13.36475	23.43158	-3.375468	10.75537	.9171617
156	-99	-99	-99	-99	-99	-99	-99	-99	31.87302	50.14629	99.29475
157	-99	-99	40.85018	72.93512	-99	-99	-99	-99	-99	-99	-99
158	-99	14.36466	-99	-99	-99	-99	-99	-99	-32.4088	16.82835	-30.62231
159	-99	131.6799	143.2724	-99	-99	-99	-99	-99	-99	-99	-99
160	37.92374	25.27256	38.05968	44.27098	25.91754	49.74514	43.78566	32.11573	-99	17.85825	-99
162	168.8349	108.7805	227.9451	180.2815	219.6571	149.9772	182.1882	58.64435	-50.53495	231.6425	140.657
168	-99	-99	-99	-99	-99	-99	41.71398	.8091115	-30.03735	19.4396	155.2605
169	-99	-99	-99	-99	-99	-99	-99	63.43428	44.66059	91.10075	91.27782
170	-99	-99	-99	-99	41.13678	2.961652	82.88745	-99	-99	-99	-99
171	-99	-99	-99	-99	243.5011	110.8339	225.5379	209.9423	234.765	129.9126	232.799
172	32.77819	95.49383	22.94251	48.07285	53.86243	45.77797	-99	-99	-99	-99	-99
179	33.24829	55.35789	23.58216	41.06744	16.07339	10.37978	35.67004	-99	-99	-99	-99
184	-99	-99	-99	-99	-99	31.79799	50.72413	46.49884	27.53124	68.6409	48.36988
186	32.38506	15.01695	54.39285	37.74913	43.72622	42.94604	39.28769	67.80376	38.24549	1.641343	21.10946
187	-99	-99	-99	-99	-99	-99	74.37266	-22.70059	-118.2746	-99	-99
193	-99	-99	-99	-99	-99	-99	-12.41133	24.2181	-99	-99	-99
194	-99	-99	-99	-99	-99	43.62199	65.52631	-99	-99	-99	-99
196	-99	-99	38.78658	31.57968	48.555	37.70915	61.36949	-99	-99	57.47805	-99
197	87.10699	-41.90352	-99	-99	-99	-99	-99	-99	-99	-99	-99
198	-99	257.8094	208.675	140.205	213.8261	187.5075	281.834	244.9532	-99	-99	-99
200	8.091317	7.554864	11.29092	-99	-99	-99	-99	-99	-99	-99	-99
206	-99	-99	-99	-99	15.63916	11.34791	34.09862	26.79482	4.810086	18.91907	32.78053
208	-99	-99	-99	-99	-99	62.85281	72.0938	-99	-99	-99	-99
211	-99	-99	41.52011	77.27431	-99	-99	-99	-99	-99	-99	-99
216	26.41841	15.9614	21.65677	22.34285	17.51395	12.49405	24.43371	25.44827	-99	-99	-99
217	-99	-99	-99	-12.08598	69.40919	-44.26062	-4.928716	-4.097473	-58.11539	-60.13	7.555241
220	136.3678	62.279	96.90614	-99	-99	-99	-99	-99	-99	-99	-99
223	-99	-99	-99	-99	206.3324	340.8469	201.414	265.8792	126.5822	335.8171	-99
