5	-38.27307	893.3519	-550.8865	-43.9812	403.1594	-107.8252	-99	-99	-99	-99	-99
6	-58.97467	203.1397	-72.45477	-199.9633	256.5328	-99	-99	-99	-99	-99	-99
12	288.3176	-21.76563	-344.787	211.2516	-93.71411	5.880798	153.3259	-223.595	-40.81427	157.6863	67.21622
15	21.39032	-24.19452	73.92987	-3.238281	-150.3338	302.4836	-227.4814	-99	-99	-99	-99
16	-99	-99	-99	-99	-99	1.06e-07	1.06e-07	-99	-99	-99	-99
18	-64.6951	-33.64328	37.17072	29.05466	-24.38974	57.94693	-68.26456	103.3975	71.82724	-140.215	32.11772
19	-99	-99	-99	-99	-99	-283.3207	495.2694	-146.1521	-99	-99	-99
22	-1.624359	-25.49609	-33.00394	88.88028	68.94568	-64.0079	7.194427	59.08316	-26.7002	28.55033	94.22944
24	-99	-99	-99	-99	-99	-99	688.4368	-257.8215	-371.5791	773.4656	893.2348
27	-67.19672	89.94098	-89.94098	-99	-99	-99	11.65649	-99	-99	52.66925	-26.38914
29	88.45679	-137.4046	67.85452	-2.294677	336.8981	-340.9474	1.391419	114.5151	-64.50018	-1.833923	56.44568
33	89.87695	-99	2.056641	173.879	-183.0154	68.91644	-71.95111	62.44372	-149.1087	477.8188	-69.76334
35	-99	-99	-99	-99	-99	-99	-99	-99	274.0712	242.2245	-91.21013
37	-99	-99	-99	-99	-5.909515	-99	-99	.2749024	84.33054	-99	-99
42	191.6551	-184.4732	229.8568	25.08655	-202.7349	177.5797	-131.2787	36.99164	89.06842	143.7224	-70.75629
43	-14.14542	9.46463	-9.46463	1.06e-07	1.06e-07	1.06e-07	-99	-99	-99	-99	-99
45	162.1315	-110.4961	-13.58795	165.1374	36.05237	-232.1135	82.24475	77.25439	-17.57037	270.0107	96.95053
46	-99	-99	1.06e-07	1.06e-07	1.06e-07	1.06e-07	1.06e-07	1.06e-07	1.06e-07	1.06e-07	-99
53	-163.4883	100.1084	527.9966	-857.479	176.1118	-99	-99	-99	-99	-99	-99
55	-99	-99	-117.7218	-.1478274	-99	-99	-99	-99	-99	-99	-99
61	-44.30029	-311.2298	-54.60486	262.3881	24.3617	-180.5854	261.7741	-111.3401	86.22253	214.8771	-74.12611
62	-6.939698	11.12665	40.08252	-115.6414	107.384	204.2451	-394.3425	277.2838	124.2498	-31.76233	74.64692
64	241.5872	-99	39.65686	115.7311	-6.124573	-29.13226	-99	-99	-99	-99	-99
67	-391.0055	86.59229	513.7603	-609.6466	185.8551	229.9901	-156.4717	114.3827	237.5546	-774.646	-75.09902
68	1.06e-07	1.06e-07	1.06e-07	1.06e-07	26.09747	-19.54172	-6.555756	16.91284	-16.91284	27.63748	-56.80054
69	69.49207	-44.19473	-99	-99	-99	-99	-99	-99	-99	-99	-99
70	-99	1.06e-07	-99	1.06e-07	1.06e-07	1.06e-07	1.06e-07	-99	-99	-99	-99
71	712.7832	-555.0892	342.0472	-47.82959	345.3208	-368.4482	-72.26416	228.0559	-606.2786	-99	-29.04446
72	-99	-99	-99	-99	88.68909	-99	162.0307	122.5012	-307.4278	-99	-99
73	-33.29224	465.6517	-329.0199	-99	-99	-99	-99	-99	-99	-99	-99
75	155.7706	-124.9669	148.0016	-190.7962	54.00695	180.1511	-173.2247	65.69385	-44.76758	129.2104	104.2495
77	-124.0179	381.0452	-469.168	233.6203	142.2322	97.47059	89.23889	-340.2373	-290.8993	381.6392	-85.86951
78	-99	-99	-258.0084	107.8763	-69.82837	18.79697	187.0661	11.41254	55.1546	-9.099487	-38.07478
79	-99	-99	-99	-99	-99	-99	-1085.396	-196.2085	410.187	-99	-99
82	-78.93256	77.9118	-111.6261	84.86871	94.47528	-55.40247	18.17114	-99	-99	45.08771	-99
89	-99	-99	-99	-99	-99	-99	-99	-99	-99	91.21692	35.28835
90	284.1522	-201.1462	-99	-217.6339	-31.79089	-99	-99	-99	-99	-99	-99
92	367.3545	-99	-99	-99	4.402955	-106.3022	1.718016	420.1613	-99	249.1693	370.0955
94	-99	-99	-99	-99	1.06e-07	1.06e-07	1.06e-07	-99	-99	-99	-99
95	-306.6649	20.27075	574.6407	-99	-99	-99	-99	-99	-99	-99	-99
96	-99	-99	-99	-99	-99	-99	-99	1.06e-07	1.06e-07	-99	-99
99	-7.345215	39.76404	142.3305	-156.0018	157.9986	-28.45972	-46.00958	75.06921	-99	-99	-99
102	104.6838	.1154177	-30.6521	11.99951	138.8106	-54.19501	-59.56613	75.5726	-95.29111	295.2784	8.143781
