5	52.25764	31.14687	241.7979	-150.3696	223.8939	-62.39469	-99	-99	-99	-99	-99
6	-4.96927	142.529	-125.2591	-45.74106	84.20494	-99	-99	-99	-99	-99	-99
12	-101.4761	133.5323	-159.0671	48.69344	-113.3065	54.34375	-29.72947	33.04722	-59.2625	114.5689	556.3612
15	-34.54396	30.53245	25.02316	-6.925102	-23.832	8.741863	-13.81755	-99	-99	-99	-99
16	-99	-99	-99	-99	-99	46.9418	-28.43436	-99	-99	-99	-99
18	-2.115236	-79.38326	30.18483	23.15865	24.18741	-70.63359	68.51243	62.59364	-28.34642	-25.5672	-23.33321
19	-99	-99	-99	-99	-99	100.8186	-354.2755	227.4511	-99	-99	-99
22	65.18235	-5.746847	-53.65433	69.80067	-86.65292	58.14423	-39.55408	-20.13654	74.24638	-35.33147	41.50014
24	-99	-99	-99	-99	-99	-99	512.1071	-229.5109	186.7541	-9.19259	-152.866
27	0	0	4.067775	-99	-99	-99	0	-99	-99	0	26.14274
29	9.622654	24.33984	-33.09896	0	0	48.66537	-47.69693	0	0	0	-18.92834
33	0	-99	40.24898	-75.72514	0	47.82733	-46.87556	0	0	0	-325.344
35	-99	-99	-99	-99	-99	-99	-99	-99	187.1707	-460.4513	-778.2144
37	-99	-99	-99	-99	-54.45389	-99	-99	25.43848	45.78234	-99	-99
42	68.64011	-125.4041	0	0	0	0	0	0	0	18.51616	-132.0691
43	39.45727	-14.30776	-37.78489	29.03762	-21.01644	16.92576	-99	-99	-99	-99	-99
45	32.18612	-107.3985	162.0759	-80.43977	10.65241	-36.93757	-44.44927	-64.14978	14.93562	128.8076	-110.5591
46	-99	-99	-12.56488	1.967524	3.408991	-5.504646	7.260781	2.844441	-4.167456	-3.931862	-99
53	195.9312	-11.25622	-146.4648	107.0477	2.5158	-99	-99	-99	-99	-99	-99
55	-99	-99	-62.05936	112.0553	-99	-99	-99	-99	-99	-99	-99
61	-135.9738	21.41995	109.0966	-44.02946	-53.84198	74.48174	-99.86639	0	41.91902	-41.08483	-400.5663
62	-41.66317	-26.9674	15.91487	-20.04736	-31.30225	59.27678	48.08679	-138.1231	-4.372305	73.34823	276.0414
64	17.04753	-99	-36.31945	-29.90701	85.786	-84.07886	-99	-99	-99	-99	-99
67	0	0	0	0	0	0	0	0	0	0	157.3745
68	-15.09565	25.58157	-12.44892	-9.628848	14.80818	10.57222	-12.3904	-30.26421	43.11005	2.526507	-2.701769
69	24.23012	-99.8084	-99	-99	-99	-99	-99	-99	-99	-99	-99
70	-99	-1.793502	-99	-33.89658	.0138452	18.63521	-22.40738	-99	-99	-99	-99
71	324.2875	63.82283	312.0461	-130.6091	-391.8336	-34.66969	435.42	-438.8063	71.49516	-99	-279.7366
72	-99	-99	-99	-99	61.70708	-99	-49.5845	166.2953	-96.11382	-99	-99
73	-196.7925	88.58672	67.49317	-99	-99	-99	-99	-99	-99	-99	-99
75	-118.9963	124.2525	-73.34776	62.08527	-81.05517	118.9102	43.3969	-115.2823	-18.97546	219.3771	59.25636
77	-172.0207	-115.3196	-72.89809	-24.08216	73.87679	185.5861	-212.485	162.7662	-235.4203	491.3869	126.0351
78	-99	-99	-97.15736	36.24004	9.831614	2.417034	70.37324	-139.1816	233.7859	-154.4002	84.13454
79	-99	-99	-99	-99	-99	-99	113.091	130.4977	-127.2035	-99	-99
82	-160.2956	236.4562	-167.0004	65.86417	-21.55621	154.788	-252.7587	-99	-99	29.16399	-99
89	-99	-99	-99	-99	-99	-99	-99	-99	-99	55.68395	-109.6017
90	57.25594	173.9896	-99	139.9914	-152.8203	-99	-99	-99	-99	-99	-99
92	-41.12918	-99	-99	-99	201.1269	-36.03146	-39.7522	291.2477	-99	329.227	-73.7676
94	-99	-99	-99	-99	-53.37649	28.53655	17.87575	-99	-99	-99	-99
95	-194.5868	116.9785	-209.0907	-99	-99	-99	-99	-99	-99	-99	-99
96	-99	-99	-99	-99	-99	-99	-99	0	19.62774	-99	-99
99	-71.99849	16.68554	73.40214	-36.60448	-103.6681	6.867795	71.29419	28.34536	-99	-99	-99
102	32.50299	-1.823977	-37.18052	-61.86652	-18.76718	82.67393	-54.53386	107.6945	-59.70115	15.39142	-192.5938
103	-314.1077	43.76392	-99	-348.1068	-2.697071	-99	-99	-99	-99	-99	-99
105	-99	-99	-99	-99	-99	-99	43.67138	-42.80232	60.13534	-99	138.6959
106	-99	-99	-99	-99	-99	-99	-99	184.2416	-89.69178	90.38367	76.63316
107	-99	-99	25.55622	-7.013719	-6.508895	39.96138	-99	-99	-99	-99	-99
113	-400.9745	932.2695	-174.0619	165.55	-350.3926	200.5079	335.5786	-287.9189	-74.08043	240.591	-99
116	30.71426	-46.83251	-6.370362	-99	-99	-99	-99	-99	-99	-99	-99
125	-99	-99	-99	99.58039	-93.5313	-99	-99	-99	-99	-99	-99
127	-99	54.10723	-51.20605	62.77701	-50.7356	-6.51164	33.12302	29.1351	-99	-99	-99
128	-113.0114	191.9795	-200.3113	0	519.5774	-284.5022	-99	-99	-99	-99	-99
129	-100.6808	100.8408	-9.139087	-65.10204	-99	-99	-99	-99	-99	-99	-99
130	-96.17658	108.345	-50.75584	20.12444	-27.07861	87.77037	98.25092	-275.9788	260.67	-99.08528	12.67342
133	-15.14362	-99	32.24074	62.08184	-99	-99	-99	-99	-99	-99	-99
136	-10.13758	-9.584345	11.75039	-99	-99	-99	-99	-99	-99	-99	-99
137	-99	-99	-99	-61.10299	0	0	-99	-99	-99	-99	-99
139	-35.38017	11.06679	6.729793	-99	-3.039013	4.459706	-78.93932	-99	-99	-99	-99
140	-99	15.1523	-23.07375	-99	-99	-99	-99	-99	-99	-99	-99
142	10.90702	25.38868	-39.6365	-5.897213	.6199308	18.75855	47.11349	-54.30056	-99	-2.184986	99.99928
143	-83.49733	-99	-99	-99	-99	-99	-99	-99	544.9853	-99	-99
144	-49.42169	27.31978	-37.8429	-99	-99	-99	-99	-99	-99	-99	-99
145	-124.2549	-15.66683	-13.06428	-99	-99	-99	-99	-99	-99	-99	-99
146	46.80862	-48.06003	156.5349	-65.0806	42.24318	-108.4865	259.5237	-342.2737	-99	-70.4876	-99
147	73.65408	-37.40393	-99	-99	-10.51986	-36.61931	-100.8776	-99	-99	-99	-99
148	0	39.57706	-32.6815	-5.986436	0	0	0	0	0	0	-6.981805
149	-99	-99	-99	-99	-99	-99	-99	59.48779	-2.053294	149.8069	-99
151	-99	142.2105	31.0041	-99.74909	23.70812	-99	-99	-99	-99	-99	-99
153	10.14469	-99	.1975185	-99	-99	-99	-99	-99	-99	-99	-99
154	-99	-99	-99	-8.435814	-5.810332	28.35283	-2.398282	15.37541	-33.55341	.0033617	-59.58276
156	-99	-99	-99	-99	-99	-99	-99	-99	45.6059	9.969203	-82.04823
157	-99	-99	51.7128	-50.68371	-99	-99	-99	-99	-99	-99	-99
158	-99	59.13113	-99	-99	-99	-99	-99	-99	-4.606904	-13.41236	124.3062
159	-99	47.49109	387.7258	-99	-99	-99	-99	-99	-99	-99	-99
160	71.18436	3.60084	-18.22777	-48.35356	51.10879	19.38049	72.55623	-86.16257	-99	-65.99168	-99
162	440.5565	-515.5029	0	165.4631	-17.89198	213.6527	-343.6466	-4.261107	182.0549	-27.97252	208.985
168	-99	-99	-99	-99	-99	-99	233.769	147.895	-220.0905	224.1355	-332.7783
169	-99	-99	-99	-99	-99	-99	-99	-81.42493	78.58789	-73.93875	79.02888
170	-99	-99	-99	-99	40.82466	43.38124	-81.73396	-99	-99	-99	-99
171	-99	-99	-99	-99	-180.5562	108.5582	47.41302	272.0675	-195.4317	-172.85	-267.4861
172	-40.22791	67.91936	23.23191	-33.55103	-5.6075	-44.88234	-99	-99	-99	-99	-99
179	142.1308	-70.87079	-60.44228	-48.62585	81.47744	65.04496	-122.698	-99	-99	-99	-99
184	-99	-99	-99	-99	-99	-79.14494	19.87051	4.513363	50.28391	25.02163	-10.62638
186	0	0	0	14.54911	-14.25958	21.72657	-21.29421	46.7067	-45.77724	6.547873	-41.80502
187	-99	-99	-99	-99	-99	-99	-185.9971	17.5993	62.83681	-99	-99
193	-99	-99	-99	-99	-99	-99	-87.30711	153.5083	-99	-99	-99
194	-99	-99	-99	-99	-99	10.60418	-16.51891	-99	-99	-99	-99
196	-99	-99	-5.974288	-17.96586	74.04185	-15.97101	-68.34541	-99	-99	-25.30097	-99
197	88.7968	1.914652	-99	-99	-99	-99	-99	-99	-99	-99	-99
198	-99	138.1086	-13.15693	153.4023	29.38119	-199.6863	-130.7644	126.1646	-99	-99	-99
200	-38.31965	25.82345	7.045276	-99	-99	-99	-99	-99	-99	-99	-99
206	-99	-99	-99	-99	-14.59033	23.65408	-14.35086	24.03815	-30.94295	15.56536	-23.13241
208	-99	-99	-99	-99	-99	-303.7916	53.86768	-99	-99	-99	-99
211	-99	-99	-26.05438	48.5152	-99	-99	-99	-99	-99	-99	-99
216	-23.32953	20.84221	-23.20705	31.52395	-12.30681	17.785	-22.81133	4.99205	-99	-99	-99
217	-99	-99	-99	-138.8847	81.71629	27.29929	211.1704	-267.9867	243.7556	-174.5301	-155.4434
220	56.52354	-78.04184	481.2336	-99	-99	-99	-99	-99	-99	-99	-99
223	-99	-99	-99	-99	-120.6562	0	0	108.4936	-106.3345	0	-99
224	26.3134	-40.32442	23.85823	14.13787	-46.42787	0	0	74.91271	-73.42195	0	14.63814
228	74.09102	-32.68666	85.38688	-85.88676	-9.944687	8.206907	-66.26732	45.85069	-2.291204	-99	-99
229	-99	-99	-99	-99	-99	-9.368873	0	-99	0	0	178.4099
