5	45.77078	23.74918	233.9276	-162.895	214.61	-75.94928	-99	-99	-99	-99	-99
6	-8.893356	138.7819	-131.768	-49.62775	81.30585	-99	-99	-99	-99	-99	-99
12	-105.6772	131.4342	-163.7807	47.23901	-115.701	54.25172	-30.90111	32.49051	-60.46577	114.5689	554.0813
15	-35.98904	29.80355	23.70117	-8.718742	-25.45213	7.628224	-15.08299	-99	-99	-99	-99
16	-99	-99	-99	-99	-99	46.84022	-29.46806	-99	-99	-99	-99
18	-6.994247	-84.12308	27.11905	19.55321	20.19286	-75.02998	65.60913	58.38472	-33.71719	-30.267	-27.4307
19	-99	-99	-99	-99	-99	95.52637	-361.4687	227.4511	-99	-99	-99
22	64.10189	-8.102936	-55.84917	68.71722	-89.10383	57.46648	-41.37541	-21.1345	73.66899	-37.37486	40.20051
24	-99	-99	-99	-99	-99	-99	512.1071	-239.7018	181.3333	-18.22198	-161.5328
27	0	0	4.067775	-99	-99	-99	0	-99	-99	0	26.14274
29	9.622654	24.14835	-33.771	0	0	48.66537	-48.66537	0	0	0	-18.92834
33	0	-99	39.49745	-77.26266	0	47.82733	-47.82733	0	0	0	-325.344
35	-99	-99	-99	-99	-99	-99	-99	-99	179.6768	-471.5207	-779.9005
37	-99	-99	-99	-99	-58.06288	-99	-99	22.7534	42.64447	-99	-99
42	67.43587	-127.9503	0	0	0	0	0	0	0	18.51616	-132.4376
43	38.75117	-15.78502	-38.94802	28.64956	-21.97463	16.40486	-99	-99	-99	-99	-99
45	28.45969	-111.6913	160.0058	-85.694	7.103486	-40.62785	-47.33106	-66.08968	14.31091	127.8981	-114.0137
46	-99	-99	-12.82901	1.958688	3.361177	-5.619348	7.257905	2.697132	-4.368438	-4.045912	-99
53	188.8544	-22.09125	-156.8602	99.77377	-6.743591	-99	-99	-99	-99	-99	-99
55	-99	-99	-64.79005	110.6139	-99	-99	-99	-99	-99	-99	-99
61	-138.7347	21.41995	108.6703	-46.61826	-55.50307	73.92516	-101.8941	0	41.91902	-41.91902	-400.5663
62	-44.75262	-29.16627	14.29641	-21.95032	-32.7684	58.46273	46.10933	-141.0181	-4.461081	73.34823	274.5818
64	16.18371	-99	-37.67645	-30.51425	85.786	-85.786	-99	-99	-99	-99	-99
67	0	0	0	0	0	0	0	0	0	0	157.3745
68	-16.09235	24.90511	-13.62098	-10.52986	14.11671	9.599831	-13.55382	-31.15791	42.83639	1.400402	-3.855743
69	22.03265	-102.4443	-99	-99	-99	-99	-99	-99	-99	-99	-99
70	-99	-1.878962	-99	-34.81234	-.2091494	18.41638	-22.99269	-99	-99	-99	-99
71	324.2875	57.36951	304.4511	-144.2626	-402.6163	-37.44035	433.3944	-449.4565	69.7892	-99	-283.1286
72	-99	-99	-99	-99	60.54401	-99	-51.06812	165.8279	-99.88115	-99	-99
73	-200.7882	88.58672	65.73029	-99	-99	-99	-99	-99	-99	-99	-99
75	-123.7404	121.9709	-78.05666	58.9297	-85.38344	116.2811	38.45377	-120.9906	-22.27611	216.5197	52.09027
77	-187.8961	-127.4559	-82.49805	-32.04041	66.55615	176.9409	-224.6512	155.0706	-246.2019	485.5047	110.4913
78	-99	-99	-100.4982	34.89912	7.796211	.2264863	68.17818	-142.7334	233.0745	-159.7498	81.96397
79	-99	-99	-99	-99	-99	-99	113.091	128.2471	-132.0061	-99	-99
82	-163.5502	236.4562	-171.7059	64.57565	-24.1298	152.6946	-257.8907	-99	-99	26.36908	-99
89	-99	-99	-99	-99	-99	-99	-99	-99	-99	55.68395	-110.7098
90	52.26385	167.9575	-99	133.7729	-161.7008	-99	-99	-99	-99	-99	-99
92	-46.30998	-99	-99	-99	196.8076	-44.26718	-47.10699	284.8303	-99	328.4153	-81.11473
94	-99	-99	-99	-99	-54.65169	28.34892	17.12398	-99	-99	-99	-99
95	-200.5339	115.0221	-213.3361	-99	-99	-99	-99	-99	-99	-99	-99
96	-99	-99	-99	-99	-99	-99	-99	0	19.62774	-99	-99
99	-76.061	14.13664	70.57191	-40.83908	-107.09	5.576981	69.8924	25.5527	-99	-99	-99
102	29.79651	-5.123413	-40.378	-64.26048	-19.88235	81.95441	-56.88427	106.4761	-63.03844	13.30859	-194.9414
103	-321.4321	42.83595	-99	-356.5526	-4.047432	-99	-99	-99	-99	-99	-99
105	-99	-99	-99	-99	-99	-99	43.67138	-43.67138	60.13534	-99	138.6959
106	-99	-99	-99	-99	-99	-99	-99	184.145	-93.45287	88.4823	72.97099
107	-99	-99	24.71241	-8.349308	-7.678333	38.94474	-99	-99	-99	-99	-99
113	-412.5944	928.8602	-195.9555	147.556	-371.3231	186.9668	318.3168	-311.5152	-91.47754	225.0143	-99
116	30.23304	-47.91537	-6.499706	-99	-99	-99	-99	-99	-99	-99	-99
125	-99	-99	-99	99.58039	-95.51295	-99	-99	-99	-99	-99	-99
127	-99	52.51649	-53.84188	61.21264	-53.5181	-8.229134	31.56928	26.95313	-99	-99	-99
128	-115.5628	191.7277	-204.3784	0	519.5774	-294.8418	-99	-99	-99	-99	-99
129	-104.9504	98.65969	-13.28348	-68.98209	-99	-99	-99	-99	-99	-99	-99
130	-103.6836	102.9013	-58.24728	13.79212	-33.68539	81.83392	90.68597	-285.3484	256.9789	-107.8903	6.015391
