5	1812.626	1703.173	2561.651	2068.149	2080.224	2522.932	-99	-99	-99	-99	-99
6	661.7174	596.5424	852.957	750.5851	541.6064	-99	-99	-99	-99	-99	-99
12	1089.351	1428.759	1426.223	939.9119	1223.481	1102.219	1123.198	1318.962	1034.935	1018.538	1181.93
15	498.6092	552.6341	488.1829	591.1865	548.6178	412.9044	763.3728	-99	-99	-99	-99
16	-99	-99	-99	-99	-99	311.2542	311.2542	-99	-99	-99	-99
18	520.7325	458.6989	416.1312	476.316	510.804	465.4062	499.3142	465.6606	582.8468	661.9624	496.4885
19	-99	-99	-99	-99	-99	1804.623	1547.886	2195.62	-99	-99	-99
22	400.2859	410.2548	405.2628	319.6775	432.29	504.8376	461.541	430.3851	549.3434	483.0626	519.496
24	-99	-99	-99	-99	-99	-99	2355.477	3299.802	3048.523	2638.5	3525.882
27	394.5696	311.2542	403.9413	-99	-99	-99	394.2121	-99	-99	448.9732	511.91
29	463.1791	577.6984	401.7649	460.7548	458.4372	834.6033	455.0061	455.7527	595.5497	502.9965	504.4155
33	494.3223	-99	613.4517	624.4692	767.0947	599.1719	646.9885	601.3418	696.5319	512.124	1027.626
35	-99	-99	-99	-99	-99	-99	-99	-99	1757.667	2066.677	2392.02
37	-99	-99	-99	-99	462.3152	-99	-99	433.5767	455.2668	-99	-99
42	698.8677	923.8948	732.613	961.3911	983.1746	782.2168	976.0121	824.3524	899.1104	960.5898	1156.805
43	322.0669	311.2542	315.8685	311.2542	311.2542	311.2542	-99	-99	-99	-99	-99
45	767.5711	891.3252	796.3698	759.9791	925.384	996.3769	735.7341	843.8011	917.0319	896.2198	1171.452
46	-99	-99	311.2542	311.2542	311.2542	311.2542	311.2542	311.2542	311.2542	311.2542	-99
53	2537.379	2204.824	2285.262	2771.798	1915.676	-99	-99	-99	-99	-99	-99
55	-99	-99	898.3229	738.5283	-99	-99	-99	-99	-99	-99	-99
61	1206.422	1134.151	774.3099	685.1951	989.8755	1030.238	812.5883	1140.022	981.3851	1144.895	1370.853
62	1070.006	1062.136	1106.472	1129.328	974.4412	1105.634	1392.389	938.373	1313.693	1344.628	1409.357
64	774.7197	-99	830.3346	883.0238	990.6937	986.9201	-99	-99	-99	-99	-99
67	1977.057	1470.095	1575.122	2153.735	1528.037	1645.169	1979.733	1884.993	1896.484	2283.394	1382.914
68	311.2542	335.5168	311.2542	311.2542	311.2542	366.0823	329.8387	311.2542	365.4119	311.2542	370.4666
69	442.7456	535.1514	-99	-99	-99	-99	-99	-99	-99	-99	-99
