5	325.9726	371.7434	395.4926	629.4202	466.5251	681.1352	-99	-99	-99	-99	-99
6	197.1902	188.2969	327.0788	195.3108	145.6831	-99	-99	-99	-99	-99	-99
12	211.1104	105.4332	236.8674	73.08665	120.3257	4.624652	58.87638	27.97527	60.46577	0	114.5689
15	72.61698	36.62794	66.43149	90.13266	81.41392	55.96178	63.59001	-99	-99	-99	-99
16	-99	-99	-99	-99	-99	5.104578	51.9448	-99	-99	-99	-99
18	245.1764	238.1822	154.0591	181.1782	200.7314	220.9242	145.8942	211.5034	269.8881	236.1709	205.9039
19	-99	-99	-99	-99	-99	265.9424	361.4687	0	-99	-99	-99
22	54.29454	118.3964	110.2935	54.44432	123.1616	34.05772	91.5242	50.14879	29.0143	102.6833	65.30843
24	-99	-99	-99	-99	-99	-99	0	512.1071	272.4052	453.7385	435.5165
27	0	0	0	-99	-99	-99	0	-99	-99	0	0
29	0	9.622654	33.771	0	0	0	48.66537	0	0	0	0
33	0	-99	37.76522	77.26266	0	0	47.82733	0	0	0	0
35	-99	-99	-99	-99	-99	-99	-99	-99	376.5754	556.2523	84.73157
37	-99	-99	-99	-99	181.3562	-99	-99	134.9286	157.682	-99	-99
42	60.51446	127.9503	0	0	0	0	0	0	0	0	18.51616
43	35.4827	74.23386	58.44885	19.50083	48.15038	26.17575	-99	-99	-99	-99	-99
45	187.2576	215.7173	104.0261	264.0319	178.3379	185.4414	144.8135	97.48246	31.39278	45.70369	173.6018
46	-99	-99	13.27304	.4440223	2.40271	5.763887	.1445395	7.402444	10.09958	5.731138	-99
53	355.6193	544.4737	522.3824	365.5223	465.2961	-99	-99	-99	-99	-99	-99
55	-99	-99	137.2206	72.43053	-99	-99	-99	-99	-99	-99	-99
61	138.7347	0	21.41995	130.0903	83.472	27.96893	101.8941	0	0	41.91902	0
62	155.2484	110.4958	81.32948	95.62589	73.67558	40.90718	99.3699	145.4792	4.461081	0	73.34823
64	43.40776	-99	68.1907	30.51425	0	85.786	-99	-99	-99	-99	-99
67	0	0	0	0	0	0	0	0	0	0	0
68	50.08509	33.99274	58.89785	45.27687	34.74701	48.86372	58.46355	44.90973	13.75182	56.58821	57.98861
69	110.4252	132.4579	-99	-99	-99	-99	-99	-99	-99	-99	-99
70	-99	4.294466	-99	46.0181	11.20576	10.99661	29.41298	-99	-99	-99	-99
71	0	324.2875	381.657	686.1081	541.8455	139.2291	101.7888	535.1832	85.72675	-99	170.4513
72	-99	-99	-99	-99	58.44575	-99	74.5535	23.48538	189.3133	-99	-99
73	200.7882	0	88.58672	-99	-99	-99	-99	-99	-99	-99	-99
75	238.3974	114.657	236.6279	158.5712	217.5009	132.1175	248.3985	286.8523	165.8616	143.5855	360.1053
77	797.762	609.8658	482.4099	399.9119	367.8715	434.4276	611.3686	386.7173	541.7879	295.586	781.0908
78	-99	-99	167.8806	67.38245	102.2816	110.0778	110.3043	178.4825	35.749	268.8235	109.0738
79	-99	-99	-99	-99	-99	-99	0	113.091	241.3381	-99	-99
82	163.5502	0	236.4562	64.75024	129.3259	105.1961	257.8907	-99	-99	140.4478	-99
89	-99	-99	-99	-99	-99	-99	-99	-99	-99	0	55.68395
90	250.8584	303.1223	-99	312.4834	446.2564	-99	-99	-99	-99	-99	-99
92	260.3418	-99	-99	-99	217.0474	413.8551	369.5879	322.4809	-99	40.787	369.2023
94	-99	-99	-99	-99	64.08037	9.428681	37.7776	-99	-99	-99	-99
95	298.8479	98.314	213.3361	-99	-99	-99	-99	-99	-99	-99	-99
96	-99	-99	-99	-99	-99	-99	-99	0	0	-99	-99
99	204.1466	128.0856	142.2222	212.7941	171.955	64.86504	70.44202	140.3344	-99	-99	-99
102	136.0043	165.8008	160.6774	120.2994	56.03894	36.15658	118.111	61.22672	167.7028	104.6644	117.973
103	368.0642	46.63203	-99	424.4099	67.85733	-99	-99	-99	-99	-99	-99
105	-99	-99	-99	-99	-99	-99	0	43.67138	0	-99	0
106	-99	-99	-99	-99	-99	-99	-99	4.854337	188.9994	95.54651	184.0288
107	-99	-99	42.40261	67.11502	58.76571	51.08738	-99	-99	-99	-99	-99
113	583.9149	171.3204	1100.181	904.2252	1051.781	680.4581	867.4249	1185.742	874.2265	782.749	-99
116	24.18204	54.41508	6.499706	-99	-99	-99	-99	-99	-99	-99	-99
125	-99	-99	-99	0	99.58039	-99	-99	-99	-99	-99	-99
127	-99	79.93708	132.4536	78.61169	139.8243	86.30622	78.07709	109.6464	-99	-99	-99
128	128.2135	12.65071	204.3784	0	0	519.5774	-99	-99	-99	-99	-99
129	214.5515	109.6011	208.2608	194.9774	-99	-99	-99	-99	-99	-99	-99
130	377.2369	273.5533	376.4546	318.2073	331.9995	298.3141	380.148	470.834	185.4855	442.4644	334.5741
133	43.88656	-99	32.66367	64.2544	-99	-99	-99	-99	-99	-99	-99
136	27.76175	17.07171	7.147641	-99	-99	-99	-99	-99	-99	-99	-99
137	-99	-99	-99	62.34362	0	0	-99	-99	-99	-99	-99
139	140.3918	102.2179	111.2505	-99	115.6541	110.3136	112.5781	-99	-99	-99	-99
140	-99	8.56029	23.54224	-99	-99	-99	-99	-99	-99	-99	-99
142	50.40157	60.3056	84.49419	43.17626	36.41984	36.31502	54.3509	100.3828	-99	85.69978	81.80937
143	1326.947	-99	-99	-99	-99	-99	-99	-99	1057.438	-99	-99
144	62.17981	11.52075	38.61127	-99	-99	-99	-99	-99	-99	-99	-99
145	245.4138	116.2752	98.29453	-99	-99	-99	-99	-99	-99	-99	-99
146	85.4715	130.5792	79.92068	234.8651	165.1107	204.0682	91.52079	349.2232	-99	163.1322	-99
147	201.7745	271.4133	-99	-99	256.8143	241.1838	199.7649	-99	-99	-99	-99
148	0	0	39.57706	6.107985	0	0	0	0	0	0	0
149	-99	-99	-99	-99	-99	-99	-99	207.5415	262.8992	255.6142	-99
151	-99	17.69783	159.5561	187.3851	83.907	-99	-99	-99	-99	-99	-99
153	75.94196	-99	92.24787	-99	-99	-99	-99	-99	-99	-99	-99
154	-99	-99	-99	14.65577	5.928305	0	28.35283	25.39032	40.26047	5.905879	5.791714
156	-99	-99	-99	-99	-99	-99	-99	-99	0	45.6059	54.66755
157	-99	-99	0	51.7128	-99	-99	-99	-99	-99	-99	-99
158	-99	0	-99	-99	-99	-99	-99	-99	18.66299	13.68469	0
159	-99	358.1982	398.5611	-99	-99	-99	-99	-99	-99	-99	-99
160	51.11462	121.2818	122.4691	101.8042	51.42477	101.5102	118.8706	189.0613	-99	167.1532	-99
162	87.14735	525.9697	0	0	165.4631	144.2784	355.0599	4.347625	0	182.0549	150.4595
168	-99	-99	-99	-99	-99	-99	244.5039	473.4073	611.8815	379.6145	596.1957
169	-99	-99	-99	-99	-99	-99	-99	135.8232	51.69543	129.2546	52.74366
170	-99	-99	-99	-99	0	40.82466	83.39349	-99	-99	-99	-99
171	-99	-99	-99	-99	457.7825	268.1165	371.3391	411.3625	675.2439	466.3748	284.244
172	114.3868	71.88262	138.3715	158.8498	122.1377	114.0997	-99	-99	-99	-99	-99
179	184.4556	322.9157	245.6189	180.2888	128.0752	207.004	267.9295	-99	-99	-99	-99
184	-99	-99	-99	-99	-99	124.6935	43.06718	62.08066	65.35862	114.3419	137.0881
186	0	0	0	0	14.54911	0	21.72657	0	46.7067	0	6.547873
187	-99	-99	-99	-99	-99	-99	210.6859	20.49609	37.68752	-99	-99
193	-99	-99	-99	-99	-99	-99	99.21851	9.936958	-99	-99	-99
194	-99	-99	-99	-99	-99	90.80421	99.60139	-99	-99	-99	-99
196	-99	-99	82.95573	75.33063	55.86568	128.7958	110.2618	-99	-99	97.40565	-99
197	439.5031	519.5538	-99	-99	-99	-99	-99	-99	-99	-99	-99
198	-99	165.9746	300.7803	281.6378	429.4355	450.2709	241.6242	106.0515	-99	-99	-99
200	45.62867	6.401011	32.09708	-99	-99	-99	-99	-99	-99	-99	-99
206	-99	-99	-99	-99	25.08457	9.995058	33.45024	18.43372	42.10504	10.3242	25.68411
208	-99	-99	-99	-99	-99	472.7346	159.5356	-99	-99	-99	-99
211	-99	-99	51.39152	24.31445	-99	-99	-99	-99	-99	-99	-99
216	31.05503	7.107505	27.80827	4.047834	35.49123	22.47815	39.81583	16.21217	-99	-99	-99
217	-99	-99	-99	256.5931	112.6023	192.0778	215.5547	422.4356	146.0424	386.8917	204.6624
220	241.7688	293.4811	209.599	-99	-99	-99	-99	-99	-99	-99	-99
223	-99	-99	-99	-99	123.106	0	0	0	108.4936	0	-99
224	25.80471	51.6046	10.25325	33.90743	47.37054	0	0	0	74.91271	0	0
228	93.12527	165.3631	129.3857	212.1978	122.0883	109.7141	115.7377	47.16716	92.07922	-99	-99
229	-99	-99	-99	-99	-99	9.559098	0	-99	0	0	0
231	0	0	38.09546	0	0	-99	-99	-99	-99	-99	-99
234	199.9386	170.4627	68.55419	197.2338	168.7214	223.8424	255.6708	120.9408	241.3882	402.3301	135.5753
252	-99	-99	-99	-99	784.4374	-99	-99	26.84458	162.1012	-99	-99
253	-99	-99	-99	-99	-99	80.0283	66.29689	99.34644	92.21227	57.82764	-99
254	50.84661	0	-99	-99	-99	-99	-99	-99	-99	-99	-99
260	-99	-99	-99	-99	-99	124.9255	67.10335	173.1635	68.63077	65.56493	21.9167
261	-99	-99	-99	-99	-99	1521.44	81.48642	-99	-99	-99	-99
264	979.2796	700.2181	784.8494	709.5526	686.7659	325.1042	426.2053	551.5269	979.6342	479.8709	1038.971
265	101.7615	170.8392	77.26604	183.7881	229.203	296.4291	203.664	146.4907	114.2189	153.0534	239.545
266	165.0053	-99	249.7439	113.0603	509.0824	294.024	-99	-99	-99	-99	-99
267	-99	-99	-99	-99	-99	-99	36.31514	177.0703	-99	-99	-99
268	166.8217	43.59243	40.18832	86.52679	91.03184	89.45788	75.20812	92.33031	83.17606	85.04228	64.87623
271	-99	142.6954	-99	145.9988	243.7087	160.303	143.3927	-99	-99	-99	-99
272	-99	-99	-99	-99	10.92825	-99	20.09818	8.119067	13.17948	-99	-99
278	953.3457	-99	-99	619.213	1157.651	-99	-99	-99	-99	-99	-99
279	139.8424	222.7179	207.8281	195.925	342.7687	225.6376	87.01485	97.57446	173.0032	128.1699	265.209
280	-99	-99	-99	-99	0	11.6968	7.620985	-99	-99	-99	-99
283	-99	-99	0	4.254791	-99	-99	-99	-99	-99	-99	-99
284	721.1681	791.0828	689.9622	462.2959	1046.637	408.7559	1365.594	435.4564	376.0088	316.4317	571.0687
285	0	7.547769	22.4259	13.36811	7.766961	8.214291	195.3297	0	3.647024	68.5873	12.52012
